IMO,MainEngineKW,Deadweight,GrossRatedTonnage,Yearbuilt,Annual average Fuel consumption per distance [kg / n mile]
9588146,18100.0,160095,84628,2012,178.3
9588146,18100.0,160095,84628,2012,187.27
9588146,18100.0,160095,84628,2012,208.78
9588158,18660.0,160152,83824,2012,183.69
9588158,18660.0,160152,83824,2012,225.04
9588158,18660.0,160152,83824,2012,206.63
9588445,18215.0,158597,81509,2011,211.65
9588445,18215.0,158597,81509,2011,225.63
9588445,18215.0,158597,81509,2011,160.83
9588469,18215.0,158645,81509,2011,209.5
9588469,18215.0,158645,81509,2011,325.28
9588469,18215.0,158645,81509,2011,168.53
9589815,12240.0,74913,40976,2011,120.31
9589815,12240.0,74913,40976,2011,104.1
9589815,12240.0,74913,40976,2011,111.38
9589932,12240.0,74711,45000,2012,131.73
9589932,12240.0,74711,45000,2012,113.1
9589932,12240.0,74711,45000,2012,135.31
9589944,12240.0,74581,45000,2012,167.69
9589944,12240.0,74581,45000,2012,143.5
9589944,12240.0,74581,45000,2012,111.91
9590307,18100.0,160024,83824,2012,179.21
9590307,18100.0,160024,83824,2012,209.88
9590307,18100.0,160024,83824,2012,194.04
9590319,18100.0,160250,84628,2013,176.39
9590319,18100.0,160250,84628,2013,193.9
9590682,18660.0,149999,80112,2012,153.46
9590682,18660.0,149999,80112,2012,184.97
9590682,18660.0,149999,80112,2012,157.86
9590711,10680.0,51441,29762,2012,99.09
9590711,10680.0,51441,29762,2012,78.61
9590723,10680.0,51486,29762,2013,91.42
9590723,10680.0,51486,29762,2013,95.9
9590723,10680.0,51486,29762,2013,91.81
9590876,29260.0,318123,160928,2012,239.03
9590905,9480.0,48020,28777,2011,97.07
9590905,9480.0,48020,28777,2011,115.99
9591284,25480.0,297388,152727,2011,240.11
9592214,18660.0,159034,81187,2013,150.11
9592214,18660.0,159034,81187,2013,174.19
9592252,13560.0,115674,61242,2011,188.28
9592252,13560.0,115674,61242,2011,164.27
9592252,13560.0,115674,61242,2011,179.29
9592264,13560.0,115688,61242,2012,152.06
9592264,13560.0,115688,61242,2012,149.04
9592264,13560.0,115688,61242,2012,141.07
9592276,13560.0,115666,61320,2012,135.48
9592276,13560.0,115666,61320,2012,134.37
9592276,13560.0,115666,61320,2012,162.08
9592288,13560.0,115724,61320,2012,159.01
9592288,13560.0,115724,61320,2012,155.35
9592288,13560.0,115724,61320,2012,143.78
9592290,13560.0,115723,61320,2012,139.98
9592290,13560.0,115723,61320,2012,162.01
9592290,13560.0,115723,61320,2012,155.08
9592305,13560.0,115691,61320,2012,145.71
9592305,13560.0,115691,61320,2012,149.0
9592305,13560.0,115691,61320,2012,154.15
9592680,13560.0,75022,42420,2012,119.89
9592680,13560.0,75022,42420,2012,122.61
9592692,9680.0,75013,42420,2013,153.31
9592692,9680.0,75013,42420,2013,112.53
9592692,9680.0,75013,42420,2013,120.37
9593000,18600.0,159500,83377,2015,200.04
9593000,18600.0,159500,83377,2015,207.19
9593012,18660.0,159500,83377,2015,223.69
9593012,18660.0,159500,83377,2015,180.01
9593012,18660.0,159500,83377,2015,243.79
9593191,29340.0,319384,164364,2013,215.22
9593414,12240.0,105276,57244,2012,120.67
9593426,12240.0,159018,81346,2012,150.55
9593426,12240.0,159018,81346,2012,159.2
9593426,12240.0,159018,81346,2012,182.96
9593438,12240.0,159056,81346,2012,162.67
9593438,12240.0,159056,81346,2012,166.47
9593438,12240.0,159056,81346,2012,186.6
9594133,18660.0,158640,81509,2011,182.32
9594133,18660.0,158640,81509,2011,177.43
9594133,18660.0,158640,81509,2011,167.36
9594664,13560.0,115594,62908,2012,131.23
9594731,18660.0,158582,81341,2012,155.65
9594731,18660.0,158582,81341,2012,159.03
9594731,18660.0,158582,81341,2012,155.95
9594743,18660.0,158465,81341,2012,162.7
9594743,18660.0,158465,81341,2012,155.13
9594743,18660.0,158465,81341,2012,150.9
9594755,18660.0,158493,81341,2012,152.21
9594755,18660.0,158493,81341,2012,176.51
9594767,18660.0,158615,81341,2012,150.74
9594767,18660.0,158615,81341,2012,173.8
9594767,18660.0,158615,81341,2012,129.84
9594779,18660.0,158510,81326,2011,155.52
9594779,18660.0,158510,81326,2011,154.76
9594781,18660.0,158542,81326,2012,183.81
9594793,18660.0,158529,81326,2012,186.29
9594793,18660.0,158529,81326,2012,180.44
9594822,18660.0,157849,80783,2012,152.42
9594822,18660.0,157849,80783,2012,163.87
9594834,18660.0,157849,80783,2012,191.95
9594834,18660.0,157849,80783,2012,192.17
9594846,18660.0,157850,80783,2012,171.63
9594858,18660.0,157850,80783,2012,138.84
9594858,18660.0,157850,80783,2012,135.73
9594884,13560.0,74919,42411,2013,107.63
9594901,11060.0,74986,42411,2013,136.56
9594901,11060.0,74986,42411,2013,165.01
9595008,18660.0,110761,62945,2012,169.8
9595008,18660.0,110761,62945,2012,164.45
9595010,14280.0,110587,62945,2012,176.84
9595010,14280.0,110587,62945,2012,164.57
9595010,14280.0,110587,62945,2012,172.16
9595216,31640.0,299996,166093,2012,242.75
9595228,31640.0,299981,165706,2013,228.75
9596947,31640.0,299999,160500,2012,174.39
9596973,12240.0,159068,81346,2012,160.89
9596973,12240.0,159068,81346,2012,177.18
9596973,12240.0,159068,81346,2012,182.19
9596985,12240.0,159068,81346,2012,154.99
9596985,12240.0,159068,81346,2012,157.88
9596985,12240.0,159068,81346,2012,169.15
9596997,12240.0,105276,57244,2012,178.77
9596997,12240.0,105276,57244,2012,172.84
9597006,19620.0,149999,81476,2012,176.92
9597006,19620.0,149999,81476,2012,182.55
9597018,19620.0,149999,81476,2012,178.43
9597240,27160.0,299989,161974,2013,205.58
9597276,27160.0,320278,161833,2013,265.38
9600865,16860.0,156902,82043,2014,156.08
9600877,18660.0,157022,81670,2014,176.97
9600877,18660.0,157022,81670,2014,150.44
9600877,18660.0,157022,81670,2014,130.83
9600889,18660.0,157016,81670,2015,166.01
9600889,18660.0,157016,81670,2015,164.86
9600889,18660.0,157016,81670,2015,143.62
9600932,18660.0,156848,82058,2014,167.7
9600932,18660.0,156848,82058,2014,147.95
9600932,18660.0,156848,82058,2014,147.93
9600944,16860.0,156880,81670,2015,169.92
9600944,16860.0,156880,81670,2015,154.67
9600944,16860.0,156880,81670,2015,128.59
9601194,15820.0,111827,62375,2012,160.2
9601194,15820.0,111827,62375,2012,226.06
9601194,15820.0,111827,62375,2012,149.08
9601223,18660.0,158322,81186,2012,166.34
9601223,18660.0,158322,81186,2012,191.28
9601235,18660.0,158322,81186,2012,174.77
9601235,18660.0,158322,81186,2012,180.38
9602916,29340.0,319063,160987,2013,220.43
9602916,29340.0,319063,160987,2013,237.19
9602928,29340.0,299991,161500,2013,208.2
9603192,31640.0,320805,165680,2014,271.81
9607174,10680.0,49999,29768,2014,97.16
9607174,10680.0,49999,29768,2014,85.83
9607198,10680.0,49999,29768,2015,76.4
9607198,10680.0,49999,29768,2015,76.49
9607198,10680.0,49999,29768,2015,78.73
9607203,10680.0,49999,29768,2015,84.21
9607203,10680.0,49999,29768,2015,93.27
9607423,12240.0,164733,84850,2012,181.35
9607423,12240.0,164733,84850,2012,190.0
9607423,12240.0,164733,84850,2012,195.51
9607435,19620.0,164751,84850,2012,141.57
9607435,19620.0,164751,84850,2012,172.95
9607435,19620.0,164751,84850,2012,169.46
9607629,9480.0,40389,25864,2012,104.66
9607629,9480.0,40389,25864,2012,111.21
9607629,9480.0,40389,25864,2012,93.16
9607631,9480.0,40030,25949,2013,101.74
9607631,9480.0,40030,25949,2013,100.98
9607631,9480.0,40030,25949,2013,96.59
9607710,14280.0,112147,62365,2012,343.43
9607710,14280.0,112147,62365,2012,153.74
9607722,14280.0,112081,62316,2013,161.16
9607722,14280.0,112081,62316,2013,163.06
9607954,12240.0,112792,62647,2013,143.38
9607954,12240.0,112792,62647,2013,154.45
9607954,12240.0,112792,62647,2013,119.12
9607966,13490.0,112691,62715,2014,120.02
9607966,13490.0,112691,62715,2014,139.47
9607966,13490.0,112691,62715,2014,120.14
9608867,12240.0,74902,40976,2012,116.83
9609639,9480.0,46724,29289,2013,86.73
9610389,12240.0,74910,40976,2015,101.15
9610389,12240.0,74910,40976,2015,149.38
9610389,12240.0,74910,40976,2015,151.05
9610781,18660.0,122039,66818,2012,172.5
9610781,18660.0,122039,66818,2012,202.05
9610781,18660.0,122039,66818,2012,179.24
9610793,18660.0,122018,66818,2012,165.56
9610793,18660.0,122018,66818,2012,158.71
9610808,18660.0,118316,66855,2013,190.74
9610808,18660.0,118316,66855,2013,170.9
9610810,18660.0,118175,66855,2013,168.14
9610810,18660.0,118175,66855,2013,171.98
9610810,18660.0,118175,66855,2013,174.88
9612052,18660.0,156229,80427,2013,168.5
9612052,18660.0,156229,80427,2013,152.94
9614050,29260.0,322861,164492,2014,278.8
9614062,14283.0,109533,60166,2012,167.21
9614086,15260.0,109475,60166,2012,144.69
9614086,15260.0,109475,60166,2012,161.76
9614086,15260.0,109475,60166,2012,172.19
9617959,9480.0,52385,30312,2013,94.58
9617959,9480.0,52385,30312,2013,96.94
9617959,9480.0,52385,30312,2013,146.94
9621596,7900.0,49994,29795,2016,92.62
9621596,7900.0,49994,29795,2016,82.74
9621596,7900.0,49994,29795,2016,96.03
9623879,19620.0,155721,83078,2013,190.63
9624067,13560.0,105543,57081,2013,163.86
9624067,13560.0,105543,57081,2013,133.02
9624067,13560.0,105543,57081,2013,148.37
9624079,13560.0,105651,57081,2013,140.1
9624079,13560.0,105651,57081,2013,146.18
9624079,13560.0,105651,57081,2013,133.88
9628300,19920.0,123166,80850,2013,322.86
9628300,19920.0,123166,80850,2013,329.92
9628300,19920.0,123166,80850,2013,316.27
9629926,9480.0,49990,31000,2012,74.53
9629938,9480.0,49990,31000,2012,89.49
9629940,9480.0,49990,29708,2012,80.83
9629940,9480.0,49990,29708,2012,83.39
9629952,9480.0,49990,29725,2012,76.88
9629952,9480.0,49990,29725,2012,82.73
9629952,9480.0,49990,29725,2012,88.88
9604380,15820.0,111815,62452,2012,160.15
9604380,15820.0,111815,62452,2012,208.89
9604380,15820.0,111815,62452,2012,166.63
9629964,9480.0,49990,29725,2012,82.56
9629964,9480.0,49990,29725,2012,102.05
9630030,19920.0,123166,80850,2013,323.18
9630030,19920.0,123166,80850,2013,294.74
9630030,19920.0,123166,80850,2013,275.83
9633446,18660.0,149999,85436,2012,170.96
9633458,18660.0,149999,85436,2013,168.34
9635808,10680.0,49999,29737,2013,99.47
9635808,10680.0,49999,29737,2013,76.7
9635810,10680.0,49999,29737,2013,84.44
9635810,10680.0,49999,29737,2013,75.13
9635822,10680.0,49999,29737,2014,84.31
9635822,10680.0,49999,29737,2014,77.31
9635822,10680.0,49999,29737,2014,71.73
9635834,10680.0,49999,29737,2014,83.82
9635834,10680.0,49999,29737,2014,81.01
9635846,10680.0,49999,29737,2014,107.87
9635846,10680.0,49999,29737,2014,80.52
9635846,10680.0,49999,29737,2014,88.85
9635858,10680.0,49999,29737,2014,92.44
9635858,10680.0,49999,29737,2014,82.67
9636632,8280.0,37538,23297,2012,98.43
9636632,8280.0,37538,23297,2012,99.98
9636632,8280.0,37538,23297,2012,104.08
9636644,8280.0,37538,23297,2013,93.18
9636644,8280.0,37538,23297,2013,99.95
9636644,8280.0,37538,23297,2013,74.73
9638551,12240.0,74673,45000,2013,110.25
9638563,12240.0,74695,45000,2013,127.39
9640499,2160.0,7022,5075,2012,83.76
9640499,2160.0,7022,5075,2012,91.14
9640499,2160.0,7022,5075,2012,38.94
9640504,2160.0,7019,5075,2012,66.7
9640516,2160.0,7004,5075,2012,55.38
9640516,2160.0,7004,5075,2012,52.04
9640528,2160.0,7031,5075,2012,35.43
9640528,2160.0,7031,5075,2012,45.11
9640530,2160.0,7032,5075,2012,45.27
9640542,2160.0,7033,5075,2012,29.58
9640542,2160.0,7033,5075,2012,86.64
9640554,2160.0,7036,5075,2012,59.15
9640554,2160.0,7036,5075,2012,78.91
9640554,2160.0,7036,5075,2012,38.52
9640566,2160.0,7017,5075,2012,58.08
9640566,2160.0,7017,5075,2012,47.4
9642019,8950.0,49995,30017,2012,95.21
9643269,31640.0,313998,162044,2013,200.07
9643269,31640.0,313998,162044,2013,229.64
9645009,2400.0,6980,5075,2012,47.07
9645009,2400.0,6980,5075,2012,57.45
9645009,2400.0,6980,5075,2012,58.03
9645011,1200.0,7025,5075,2012,58.32
9645011,1200.0,7025,5075,2012,59.25
9645023,2400.0,7026,5075,2012,39.78
9645023,2400.0,7026,5075,2012,64.09
9645023,2400.0,7026,5075,2012,52.39
9645035,2400.0,7025,5075,2012,51.39
9645035,2400.0,7025,5075,2012,47.2
9645035,2400.0,7025,5075,2012,43.98
9645047,2400.0,7026,5075,2012,47.0
9645047,2400.0,7026,5075,2012,58.21
9645047,2400.0,7026,5075,2012,55.83
9645073,2400.0,7025,5075,2013,61.76
9645097,2400.0,7031,5075,2013,65.98
9645114,2400.0,7030,5075,2013,41.05
9645114,2400.0,7030,5075,2013,41.55
9645114,2400.0,7030,5075,2013,52.15
9645401,11400.0,114070,62826,2016,146.34
9645401,11400.0,114070,62826,2016,142.72
9645401,11400.0,114070,62826,2016,143.24
9645413,11400.0,114139,62826,2016,160.23
9645413,11400.0,114139,62826,2016,143.63
9645413,11400.0,114139,62826,2016,117.73
9645425,21840.0,158888,81349,2016,151.1
9645425,21840.0,158888,81349,2016,132.97
9645425,21840.0,158888,81349,2016,166.15
9645437,16590.0,158888,81349,2017,148.33
9645437,16590.0,158888,81349,2017,140.55
9645437,16590.0,158888,81349,2017,144.37
9645762,9480.0,49990,29715,2013,90.84
9645762,9480.0,49990,29715,2013,93.07
9645762,9480.0,49990,29715,2013,74.52
9645786,9480.0,49990,29715,2013,80.07
9645786,9480.0,49990,29715,2013,91.78
9645786,9480.0,49990,29715,2013,104.89
9645798,9480.0,49990,29715,2013,83.87
9645798,9480.0,49990,29715,2013,92.14
9648192,9480.0,51833,30308,2013,89.65
9649225,16660.0,111634,66038,2013,293.82
9649225,16660.0,111634,66038,2013,241.16
9649225,16660.0,111634,66038,2013,267.32
9653446,13940.0,109719,63066,2014,163.07
9653446,13940.0,109719,63066,2014,138.71
9653446,13940.0,109719,63066,2014,169.75
9654579,10680.0,49478,29993,2014,89.49
9654579,10680.0,49478,29993,2014,111.52
9654787,10680.0,49420,30037,2014,121.6
9654787,10680.0,49420,30037,2014,91.1
9655468,2400.0,7025,5075,2013,34.66
9655470,2400.0,7023,5075,2013,41.18
9655470,2400.0,7023,5075,2013,36.47
9655975,9960.0,49999,29705,2014,86.58
9655975,9960.0,49999,29705,2014,72.97
9655987,9960.0,49999,29705,2014,90.52
9655987,9960.0,49999,29705,2014,86.71
9655987,9960.0,49999,29705,2014,73.28
9656022,12215.0,46330,31445,2014,96.04
9656022,12215.0,46330,31445,2014,99.6
9656034,12215.0,46320,31445,2014,97.59
9656046,12215.0,46327,31445,2014,105.42
9656046,12215.0,46327,31445,2014,91.23
9656058,8900.0,46327,31445,2014,91.4
9656890,16080.0,105408,57219,2013,122.24
9656890,16080.0,105408,57219,2013,223.21
9656890,16080.0,105408,57219,2013,169.8
9657038,7240.0,49999,29724,2014,94.01
9657038,7240.0,49999,29724,2014,83.33
9657038,7240.0,49999,29724,2014,78.73
9657040,10680.0,49999,30000,2014,104.75
9657052,10680.0,49999,30000,2015,180.43
9657052,10680.0,49999,30000,2015,131.91
9658379,9480.0,49990,29708,2013,83.69
9658379,9480.0,49990,29708,2013,96.95
9659660,7050.0,31289,22864,2013,93.15
9659660,7050.0,31289,22864,2013,74.18
9659660,7050.0,31289,22864,2013,74.31
9659672,7050.0,30158,23009,2014,63.25
9659672,7050.0,30158,23009,2014,76.13
9660358,13400.0,72412,44776,2014,110.56
9660358,13400.0,72412,44776,2014,121.43
9660358,13400.0,72412,44776,2014,134.21
9660360,13400.0,72412,44776,2014,113.93
9660360,13400.0,72412,44776,2014,126.33
9664770,12508.0,115162,65358,2014,140.79
9664770,12508.0,115162,65358,2014,146.47
9664770,12508.0,115162,65358,2014,130.98
9664782,12508.0,115239,65358,2015,137.41
9664782,12508.0,115239,65358,2015,147.03
9664782,12508.0,115239,65358,2015,144.99
9664794,12508.0,109900,63900,2015,143.3
9664794,12508.0,109900,63900,2015,153.52
9664809,12508.0,115024,65358,2015,134.99
9664809,12508.0,115024,65358,2015,149.22
9664809,12508.0,115024,65358,2015,153.82
9669914,7570.0,50844,30264,2014,115.44
9669914,7570.0,50844,30264,2014,100.3
9669914,7570.0,50844,30264,2014,92.8
9669926,7570.0,50927,30264,2014,101.42
9669926,7570.0,50927,30264,2014,108.12
9669938,9480.0,49990,29785,2014,73.03
9669938,9480.0,49990,29785,2014,83.18
9669938,9480.0,49990,29785,2014,81.46
9675494,9960.0,50131,29737,2014,83.78
9675509,9960.0,49999,29737,2014,96.06
9675509,9960.0,49999,29737,2014,75.55
9675509,9960.0,49999,29737,2014,71.59
9676125,14000.0,119690,88099,2015,292.51
9676125,14000.0,119690,88099,2015,321.55
9676125,14000.0,119690,88099,2015,438.26
9676137,14500.0,120567,82789,2015,239.2
9676137,14500.0,120567,82789,2015,262.44
9676137,14500.0,120567,82789,2015,279.13
9676527,7570.0,50885,30263,2014,97.42
9679593,29400.0,318513,164756,2014,240.26
9681106,8950.0,49990,29838,2014,76.41
9681106,8950.0,49990,29838,2014,79.4
9681118,8950.0,49990,29838,2014,87.05
9681118,8950.0,49990,29838,2014,84.74
9681120,7240.0,49990,29838,2014,77.27
9681132,8950.0,49990,29767,2014,88.06
9681132,8950.0,49990,29767,2014,96.57
9681132,8950.0,49990,29767,2014,78.49
9681144,8950.0,49990,30000,2014,74.27
9681144,8950.0,49990,30000,2014,73.87
9681144,8950.0,49990,30000,2014,95.48
9681156,8950.0,49995,29767,2014,95.53
9681156,8950.0,49995,29767,2014,85.4
9681156,8950.0,49995,29767,2014,71.48
9681168,7240.0,49990,29767,2015,97.73
9681168,7240.0,49990,29767,2015,80.3
9681211,26018.0,308079,162436,2015,269.42
9681390,9480.0,49990,29785,2014,73.38
9681390,9480.0,49990,29785,2014,78.35
9682239,10680.0,49999,29781,2015,88.28
9682239,10680.0,49999,29781,2015,83.47
9682241,10680.0,49999,29781,2015,87.93
9682241,10680.0,49999,29781,2015,78.79
9682320,10320.0,49715,29460,2014,104.22
9682320,10320.0,49715,29460,2014,86.39
9682978,18760.0,158295,85445,2017,156.17
9682978,18760.0,158295,85445,2017,161.15
9682980,14300.0,158277,85445,2017,174.27
9682980,14300.0,158277,85445,2017,173.87
9682992,18760.0,158468,85445,2017,178.9
9682992,18760.0,158468,85445,2017,150.52
9682992,18760.0,158468,85445,2017,148.08
9683001,16080.0,109584,64309,2016,162.57
9683001,16080.0,109584,64309,2016,99.66
9683013,11890.0,109693,64309,2016,132.44
9683025,11890.0,114479,64309,2016,139.01
9683025,11890.0,114479,64309,2016,152.27
9683025,11890.0,114479,64309,2016,224.88
9683037,11890.0,114478,64309,2016,147.3
9683037,11890.0,114478,64309,2016,179.98
9683049,11890.0,109475,64309,2016,161.94
9683051,16080.0,114378,64309,2016,161.89
9683051,16080.0,114378,64309,2016,111.67
9683051,16080.0,114378,64309,2016,139.56
9683063,11890.0,114379,64309,2016,163.88
9683063,11890.0,114379,64309,2016,144.09
9683075,11890.0,114420,64309,2017,131.89
9683087,11890.0,109483,64309,2017,194.25
9683087,11890.0,109483,64309,2017,137.43
9683087,11890.0,109483,64309,2017,184.46
9683398,10320.0,49680,29553,2015,81.22
9683403,10320.0,49759,29460,2015,107.41
9683685,24520.0,319547,161367,2015,218.41
9683738,1200.0,7003,5075,2014,49.78
9683738,1200.0,7003,5075,2014,47.38
9683738,1200.0,7003,5075,2014,57.2
9683740,2400.0,6999,5075,2014,74.47
9683740,2400.0,6999,5075,2014,81.97
9685396,15400.0,152208,83936,2015,309.03
9686637,12508.0,109900,64018,2016,154.64
9686637,12508.0,109900,64018,2016,129.27
9686637,12508.0,109900,64018,2016,157.23
9686649,12508.0,109896,64018,2016,133.31
9686649,12508.0,109896,64018,2016,135.16
9686649,12508.0,109896,64018,2016,146.19
9686699,9960.0,49990,29735,2014,81.78
9686704,9960.0,49990,29735,2014,75.51
9686716,9960.0,49990,29735,2014,88.66
9686716,9960.0,49990,29735,2014,85.2
9686728,9960.0,49990,29735,2014,84.5
9686728,9960.0,49990,29735,2014,103.22
9686754,9960.0,49990,29806,2014,81.68
9686754,9960.0,49990,29806,2014,77.66
9686857,10680.0,38734,24230,2014,82.32
9686857,10680.0,38734,24230,2014,74.99
9686857,10680.0,38734,24230,2014,76.51
9686871,10680.0,38734,24162,2014,71.46
9686871,10680.0,38734,24162,2014,68.27
9686883,10680.0,38734,24162,2014,71.72
9686883,10680.0,38734,24162,2014,78.33
9686883,10680.0,38734,24162,2014,70.44
9686974,10320.0,49990,29785,2014,72.49
9688348,10320.0,49990,29785,2014,75.95
9688350,10320.0,49990,29899,2014,79.07
9688350,10320.0,49990,29899,2014,69.97
9688374,10680.0,38734,24162,2014,78.07
9688374,10680.0,38734,24162,2014,78.58
9688386,10680.0,38734,24162,2014,79.07
9688386,10680.0,38734,24162,2014,75.01
9688386,10680.0,38734,24162,2014,91.61
9688415,7180.0,49999,29846,2015,74.45
9688427,7180.0,49999,29846,2015,103.49
9688427,7180.0,49999,29846,2015,84.06
9688829,11760.0,109999,64827,2014,127.11
9688829,11760.0,109999,64827,2014,121.42
9688829,11760.0,109999,64827,2014,125.04
9688831,11760.0,109999,64827,2014,120.7
9688831,11760.0,109999,64827,2014,190.18
9689134,7180.0,49990,29935,2014,80.45
9689976,25360.0,318570,165209,2014,241.63
9690793,8649.0,109999,64827,2014,126.41
9690793,8649.0,109999,64827,2014,121.28
9690793,8649.0,109999,64827,2014,115.83
9690808,16080.0,109999,64827,2014,125.35
